shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,color1,color2,color3,color4,color5,color6,color7,color8,size01,size02,size03,size04,size05,size06,size07,size08,rotat1,rotat2,rotat3,rotat4,rotat5,rotat6,rotat7,rotat8,eccen1,eccen2,eccen3,eccen4,eccen5,eccen6,eccen7,eccen8,proxi1,proxi2,proxi3,proxi4,proxi5,proxi6,proxi7,proxi8,hrlck1,hrlck2,mutation
-1.9911000000000003e-06,-4.1577e-05,-4.5124e-05,1.1536e-06,-2.4627e-05,-0.00046742,-0.0069243,-0.006882699999999999,-0.0068376,-0.033898000000000005,-0.033873,-0.033405000000000004,0.0022709,0.0012631,0.0037582,0.0021962,14.535020204031285,-1.0512990833340563,-0.840746473972504,1.398,1.3973,1.394,1.394,1.393,0.013604,-0.42529,-0.39805,-0.010947,-9.57594010719098,-1.7519,-0.001539,-0.0014892999999999998,-0.7354701692917278,4.626899517866458,0.0096964,-5.369323211347476,-0.31130531882887713,-0.7458532101165262,-0.24278269493274016,-0.69639,0.64686,14.592,-1.2618516926956092,-1.5032,-1.5035,-1.155111424541127,-1.585280310258604,-1.4918,0.7520550339542544,2.3931557007799977,0
1.8984e-05,0.00016481,-0.00016827,-5.1533e-06,0.00013676,-0.00030385,-0.016519,-0.016684,-0.016515000000000002,-0.01575,-0.015887000000000002,-0.015583,0.002902,0.0019246,0.0074444,0.0028826,22.24405810594786,0.32728111183299763,0.4185305955588548,2.2752,2.2734,2.259,2.2591,2.2576,-0.015843,0.91788,-0.45632,-0.00027648,6.24042542332638,-2.0724,0.01617,0.016146,0.4641553374217833,1.8922080464498117,0.00091215,2.015881224011538,-0.2779091489234581,-0.9953856024634008,-0.19077295051817567,-0.5281,6.5596,22.064,0.2360316281071405,-1.4958,-1.4955,1.065184900432352,1.6616519892566286,-1.5012,0.9609695886170552,3.2257296633612023,0
-1.6296e-06,1.7865e-06,1.9815e-05,-1.136e-06,-1.1574e-06,-4.6834e-06,-0.028891000000000007,-0.028892,-0.028912,-0.029837,-0.029836,-0.029831,0.00081781,0.00028621,0.00053481,0.00080752,8.26421257115843,0.35647942146630096,0.4360495813388367,1.837,1.8369,1.8336,1.8336,1.8336,0.0052123,-0.062205,0.20265,0.0070445,10.353503530905746,0.5918800000000001,-0.0021848,-0.0021845,0.4758346612751046,9.825624494869443,-0.0015630999999999998,-1.5867630771736434,1.0132796718718329,-1.3148837364578614,-0.5985274357663578,-0.45618,4.5894,8.301,0.2769092615937652,-1.4989,-1.4989,1.0710245623590129,1.6622359554492947,-1.4988,1.2397668913241324,3.662704279775908,0
1.5413999999999995e-06,-1.3623e-05,1.8654e-05,-1.9207e-08,6.6745e-06,3.9553e-05,0.049672,0.049686,0.049667,0.10617,0.10617,0.10613,0.0012270999999999998,0.0006464999999999999,0.001329,0.0011968,5.219204499712246,0.0854492284503886,0.42386889550463297,1.5141,1.514,1.5129,1.5129,1.5128,-0.0021479,0.19475,0.43015,-0.00076004,-5.508797783410305,0.52374,0.0049631,0.0049909,0.5930787290317552,5.337541613854424,0.007028100000000001,6.631721465825929,0.5972459980786389,-0.7636888631870362,0.31480195894010304,-0.69817,9.499,4.9379,-0.2529704386038556,-1.4996,-1.4996,1.6937869586448768,2.7775742049052865,-1.4979,0.808303915749083,4.577882078020507,0
-1.4275e-05,2.1444e-06,-0.00025616,-1.1187e-05,-1.608e-05,-0.00034886,0.027143,0.027141,0.027397,0.06092,0.060936,0.061285,0.0022429000000000004,0.0012357000000000002,0.0035477,0.0022440000000000003,6.012275298567457,-0.4088026146163567,-0.4552485927418842,1.3699,1.3689,1.3679,1.3678,1.3673,0.0036928,-0.11609,-0.28838,0.030004000000000006,-5.365051247812901,-0.80583,0.006017499999999999,0.0059434,-0.478471581804648,5.860154820614611,0.0097729,7.1482895290082205,0.3305419048684373,-1.3653618515701953,0.15302609896925215,-0.73283,0.8103199999999999,5.9231,-0.3623566364908292,-1.4972,-1.4975,-1.026612130797587,-1.57243038088425,-1.5021,0.9658449628318684,4.2026202726163095,0
-1.131e-05,6.3396e-06,0.00022778,4.0672000000000015e-06,4.1299e-05,0.00042968,-0.029328,-0.029335000000000007,-0.029562,-0.0080216,-0.0080629,-0.0084926,0.0023315,0.001156,0.0042703,0.0022197,2.7219179423902933,0.6433547845349817,0.6454356968500838,1.426,1.425,1.4293,1.4293,1.4284,-0.0061756,0.13834000000000002,0.66406,0.0021427,-8.764386199240654,0.69202,-0.0056811000000000006,-0.0056672,0.6464761530076351,4.580048051921494,0.0078010000000000015,-3.660217392788917,-0.2644504304998277,-0.7732437794371221,0.18452119486497345,-0.6511600000000001,0.7908,2.7607,0.6412738722198796,-1.5042,-1.5039,1.2960736744879229,1.9455671503524563,-1.4911,2.3772395690545447,3.582572848999594,0
-2.8956e-06,-6.014e-06,-3.006e-07,-3.2866000000000013e-06,5.5123000000000006e-06,1.8838e-05,0.012421,0.012427,0.012428,-0.03481,-0.034816,-0.034835000000000005,0.0014394,0.00080425,0.0025369,0.001388,11.680364184954641,1.2010447980315029,0.9800497049479964,2.138,2.1375,2.1347,2.1347,2.1346,0.011138,0.089869,-0.042273000000000005,0.0021161,-10.603917973647507,0.26867,0.0012445,0.0012485,0.8695521584062432,4.299188296537087,-0.0024163,-4.155458552568172,0.4148701424985125,-1.0059412098302465,0.2820117721953511,-0.8016800000000001,49.12,11.461,1.4220398911150087,-1.5006,-1.5007,1.4076116771872271,1.9567209506223864,-1.4996,2.3268663203004047,6.2433090414575645,0
-8.4439e-06,1.483e-06,-1.5483e-05,-7.191100000000001e-06,2.3825e-07,2.0609e-06,-0.028629,-0.028631,-0.028615,-0.019548,-0.019548,-0.019551,0.00076846,0.00024176,0.00060086,0.00076365,4.826307736943243,-0.3661215902482117,-0.4296399781209972,0.9064,0.90638,0.9074,0.9074,0.90739,0.018576,0.13567,-0.19474,0.015341,9.700294361214793,0.13744,-0.0037307,-0.0037292,-0.4613991720573899,10.339986768905877,-0.0011863,0.4839305316988946,0.16470480792322456,-0.21984599083918133,0.5513237388895746,-0.60378,4.0682,4.7741,-0.30260320237542626,-1.497,-1.497,-1.018075925923958,-1.5715767603968869,-1.494,2.1080743083958025,3.662490619217909,0
-1.1463e-05,-7.288100000000001e-05,-4.9581e-06,-6.9333e-06,3.7694e-05,-0.00023723,0.015714,0.015787,0.015792,0.021366,0.021328,0.021565,0.003035,0.0017300999999999998,0.003918199999999999,0.0029634,5.224419055353363,1.1064059914954918,0.92326642102639,2.3175,2.3169,2.318,2.3179,2.317,-0.0035503,-0.1667,0.50646,0.0063966,4.463435447260231,-0.75531,-0.01299,-0.012963999999999998,0.8316966357918391,1.8761220184437781,0.0066947000000000005,2.4375456034143443,0.21352392000156545,-1.1558010889524115,-0.12650801096958508,-0.5292399999999999,8.9505,5.0675,1.2895455619645937,-1.5017,-1.5014,1.388683915880025,1.9548281744916665,-1.4931,2.334958499548479,2.524237010535712,0
3.2635e-06,-2.3995e-05,-5.0462e-05,-2.1149000000000003e-06,-1.1987e-05,0.00010496,0.028665,0.028689,0.028739,0.058327,0.058339,0.058234,0.0013911,0.00090351,0.0030138,0.0014636,14.125823887306876,0.9342892796147032,0.8199963938979169,2.0916,2.0912,2.0876,2.0876,2.0873,-0.006342100000000001,-0.31555,0.37917,0.010549,10.320065704791988,0.85104,0.0035461,0.00356,0.7628499510395236,9.913610706453145,0.0034869,-2.205996864262418,-0.7555916183349624,-1.3994063116281823,-0.3658966503451495,-0.8363700000000001,27.065,14.26,1.04858216533149,-1.5015,-1.5012,1.3542605735038673,1.9513858402540507,-1.499,0.162213013918848,5.5647764250347365,0
-1.9005e-06,-3.0105e-05,5.9565e-05,6.3695000000000014e-06,-2.7609e-05,0.00015871,0.029399,0.029429000000000007,0.02937,0.024594,0.024622,0.024463,0.0013728,0.00076156,0.002148,0.0013944,11.266195677321628,1.5460739266587549,1.300243714429653,2.0132,2.0129,2.0124,2.0123,2.0117,0.0040261,-0.42478,-0.0015824,-0.008296,-9.767088748785088,0.63377,0.0019565000000000003,0.0019866,1.1773286083151018,5.733545202781109,-0.0016517,-3.2439459430096345,0.3801902480711151,-0.9648932721787872,-0.3333566852511192,-0.8681399999999999,31.00800000000001,11.307,1.7919041388878576,-1.4998,-1.4997,1.9859118982865505,2.806786698869454,-1.4977,-0.7761408866813861,4.6701861183829525,0
-8.541e-06,-7.889899999999999e-05,0.00024004,1.151e-05,4.2933e-05,-7.1121e-05,0.001755,0.0018339000000000003,0.0015937999999999998,-0.038124,-0.038166000000000005,-0.038095,0.0023006,0.0013386,0.0047185000000000005,0.0022693,5.23086461452244,1.1094747199646804,0.925107658107903,1.4081,1.4075,1.4142,1.414,1.4134,0.016315,-0.63873,0.39117,0.0045966,-4.4183426984956755,-0.32013,-0.0033957,-0.0032516,0.8329241271795144,4.434745134826256,0.004975,6.5475832178053865,-1.1111123587116738,-0.9982586048309856,0.15918501743416938,-0.6946,8.4998,4.9047,1.2938417818214576,-1.5038,-1.5044,1.3892976615738628,1.9548895490610505,-1.4959,-0.0860697434158626,4.275356333945016,0
-6.968600000000001e-06,1.963e-05,0.00025822,6.6741e-07,3.8124e-06,0.00012061,0.0052894,0.0052697,0.0050115,0.011869,0.011865,0.011744,0.0021404,0.0011899,0.0027208,0.0021812,5.266810044957579,0.6258976789923788,0.5977005358544835,1.221,1.2205,1.2243,1.2242,1.2235,-0.0038051,0.028599,0.64126,-0.0059363,5.505852614973283,0.080054,-0.0036022,-0.0036043,0.5836019642855357,1.4512658767102167,-0.0041606,2.7046511119771646,0.12284183323186118,-0.7967613522763343,-0.09808665056310867,-0.66317,0.76047,5.2101,0.6540948221302741,-1.5064,-1.5066,1.1249082138642283,1.6676243205998162,-1.4971,1.126194183178172,5.2279700734977625,0
-1.8203e-05,0.00012602,-0.00047221,-3.1116e-05,-6.634e-05,-0.00014775,0.027862,0.027736,0.028209,0.045332,0.045398,0.045546,0.0030171,0.0022116,0.0056633000000000005,0.0029762,6.756359523611094,-0.4237416243954437,-0.4642119986093364,2.3628,2.3626,2.3644,2.3643,2.3634,0.003595,2.0915,-0.28473000000000004,0.033904000000000004,-9.909373757319765,-0.31699,0.0043038,0.0040889,-0.4844471857162827,5.7606950254573785,-0.014482,-3.2054368637720425,-0.225093922021992,-1.2281461922998087,-0.36475862859292335,-0.5090100000000001,1.925,6.7111,-0.38327125018155095,-1.5026,-1.5022,-1.0295999327534044,-1.5727291610798315,-1.491,0.7876513254621234,4.958623548969794,0
2.0559e-05,-1.3652e-05,-0.00040537,9.508e-06,-6.3143e-06,-0.0003334,0.0036445,0.0036581,0.004063499999999999,0.0034469,0.0034532,0.0037866,0.0028195,0.0017403,0.0054332,0.0028119,4.743119796054116,0.7798960627959097,0.8405369961119457,2.1107,2.1098,2.102,2.102,2.101,-0.006626999999999999,-0.44641,-1.9706,-0.025334,-5.954985414554097,-1.2063,-0.0054887,-0.0054109,0.8708574627699636,5.801486404556734,-0.0022456,6.7301316847437205,-0.06487450146828475,-0.5747590568489435,-0.2587596987155926,-0.5615,3.2503,4.7926,0.7192551294798739,-1.499,-1.499,1.832676325513981,2.7914631415921973,-1.4984,0.4428857309393276,5.673979939998982,0
-1.2021e-05,1.9255e-05,2.573e-05,-4.4255e-06,-1.1917e-05,-6.5454e-05,-0.029978,-0.029997000000000006,-0.030023,-0.019845,-0.019833,-0.019768,0.0012013,0.0007019999999999999,0.0011819,0.0012374,11.698609235960125,0.3670618838433476,0.5928364887404083,1.5707,1.5705,1.5703,1.5702,1.5699,0.0086896,0.25017,1.1556,0.0052846,4.575621767326481,-0.52804,-0.0022123,-0.0022214,0.7057237911889387,3.3021984695584354,-0.0014665,2.1518032265854683,-0.7892941655198382,-0.7903387881358009,0.08681550471571221,-0.7588600000000001,6.6689,11.621,0.1412872789462869,-1.4997,-1.4997,1.7501094897234686,2.783206458013146,-1.4992,2.0541116531962933,4.926961055388746,0
1.4733e-05,3.0271e-05,0.00022284,1.23e-05,7.1376e-05,-0.00028334,0.017065,0.017034999999999998,0.016812,-0.022522,-0.022593,-0.02231,0.0029973,0.0021761,0.010662,0.0028877,9.622379304536668,0.6850578795467271,0.7836340861624359,2.2236,2.2219,2.2243,2.2241,2.2231,-0.024531,0.45351,0.5038199999999999,-0.011781,8.3593053247856,-1.1974,-0.0024920000000000003,-0.0025932,0.8329221894702905,9.076732665374196,0.010618,-1.7831129431364596,-0.017576960685091146,-0.2181372196123782,0.11731735213082466,-0.53727,5.5709,9.5835,0.5864816729310179,-1.5079,-1.5072,1.8137086888641445,2.7895663779272133,-1.4984,1.3043618416144585,2.9407438279054863,0
4.8778e-06,2.0026e-05,-4.4982e-05,2.0417e-06,-1.4190999999999993e-05,1.7508e-05,0.015750999999999998,0.01573,0.015775,0.039153,0.039167,0.039149,0.0012437,0.00090644,0.0016378,0.0012831,4.259183981599619,1.4029200081901343,1.1011748310431757,1.6423,1.6423,1.641,1.641,1.6409,-0.0071622,-0.066733,-1.8163,-3.0618000000000004e-05,9.393260242038755,0.0080939,0.0034764,0.0034466,0.950302242469696,10.028866477657546,0.0020233,-0.15206345309515368,-0.12716200223163338,-1.148488333257154,-0.4609628680095774,-0.7901600000000001,4.0387,4.3529,1.7046651853370929,-1.4996,-1.4993,1.4479867192189535,1.9607584548255592,-1.4984,1.2711313782081988,5.189553365122387,0
3.7576e-06,-1.7028e-05,2.2945e-05,-6.3366e-06,3.0889e-05,0.00014623,0.004651,0.0046681000000000005,0.0046451,-0.029683,-0.029714,-0.02986,0.0022872,0.0012252,0.0024081,0.0022906,3.9325570167861765,0.14303300479126407,0.30798173133381457,1.4109,1.4104,1.415,1.415,1.4143,-0.0082699,-0.072883,-0.67467,-0.012765,-5.150859222993682,0.27331,-0.008213799999999999,-0.008168600000000002,0.3904560946050898,5.532453484498544,0.00016594,6.2563133129094375,1.0102460470618593,-1.153123447297746,0.5953803051827345,-0.68472,1.6862,4.0342,-0.021915721751286414,-1.5068,-1.5067,1.0283352790240057,1.6579670271157938,-1.4958,2.4702506041727808,3.6487339189088175,0
4.1893e-06,-2.5275e-05,-0.00014452,-2.2922e-05,-3.4377e-05,0.0015238,0.04415,0.044175,0.04432,-0.005910899999999999,-0.0058765,-0.007400399999999999,0.0029986,0.0017796,0.0052887,0.0029786,2.491454933784336,1.0985502408280985,0.9185529706259541,2.3179,2.3169,2.3201,2.32,2.3178,0.016459,-0.047189,-0.0071709,0.032187,-9.516043137752012,0.5715,0.0040673,0.0040795,0.8285543355248816,4.108206150397154,-0.014648,-5.034882653644376,-0.6046182413768433,-0.8496124241336144,-0.3008723846330932,-0.5133,0.98335,2.0709,1.278547511030243,-1.5045,-1.5043,1.3871127657465463,1.9546710594783183,-1.493,1.7233767446720318,4.197484839933741,0
-1.7821e-06,-3.232e-07,-1.4724000000000007e-05,2.1601e-07,-7.0757e-07,-3.4643e-05,0.008802500000000001,0.0088028,0.008817499999999999,0.021241,0.021242,0.021277,0.00080191,0.00027029,0.00049818,0.00079515,8.784245766028457,-0.7171830480006722,-0.6402768527724735,1.6994,1.6994,1.6944,1.6944,1.6944,0.011307,0.14051,-0.2782,-0.0056151000000000005,4.133839366564443,-0.28468000000000004,0.0028629000000000003,0.002862,-0.6018237551583742,2.368009662759394,-0.0036846,4.2322679387050925,0.9045030204087324,-0.6393698450889181,0.17040284713113735,-0.47179,7.5904,8.8201,-0.794089243228871,-1.4986,-1.4986,-1.08828821747445,-1.5785979895519362,-1.4986,1.3599882413987645,1.219336607420999,0
2.3559e-05,4.073e-05,0.00013368,3.2075e-07,2.9239e-05,0.00018189,0.021385,0.021344,0.021211,-0.046245,-0.046275,-0.046456,0.0025583000000000003,0.0014853,0.0040199,0.0025612,2.7316384543284435,0.3107664899545738,0.559059252407144,1.785,1.7842,1.779,1.7789,1.7781,-0.0023531,0.58058,-0.69077,-0.023635,9.317106436856577,0.42065,-0.0080281,-0.008083700000000001,0.6832056336334292,8.771767482355457,-0.0054951,0.06607877786508687,-0.9537695776510108,-1.1565768264757117,-0.20882145716470604,-0.6301899999999999,1.0752,2.9409,0.06247372750200352,-1.4978,-1.4973,1.738850410945714,2.7820805501353703,-1.5005,0.6497091008672873,4.295577445178776,0
-5.611199999999999e-07,2.2954e-05,-0.00035066,6.6826e-06,9.4288e-06,0.00013093,-0.035652,-0.035675,-0.035324,-0.025961,-0.02597,-0.026101,0.0014111,0.00083687,0.0029827,0.0013648,15.978934754185907,1.003952304148226,0.8617942086180304,2.0704,2.0698,2.0658,2.0658,2.0656,0.0033985,1.085,-4.1425,-0.0071493,6.364793711886094,0.91364,-0.0033214,-0.0033471,0.7907151608529326,2.9751658531528005,0.0014224,2.3278390109854445,0.3791340474783023,-0.9128706751024194,-0.5702422591164343,-0.7796,27.274,15.992,1.1461103996784212,-1.5003,-1.5005,1.368193178410572,1.952779100744721,-1.4998,1.2598531698677102,4.40029499507464,0
-7.2429e-06,-6.7218e-06,-0.00023641,-2.7631e-05,-9.9008e-06,-7.413600000000001e-05,0.03216,0.032166,0.032402999999999994,0.0010139,0.0010238,0.0010979000000000002,0.0023147,0.0011634,0.0033458,0.0022761999999999995,3.2214063666239148,-0.11435702721658235,-0.2785812403020196,1.4038,1.4031,1.4044,1.4043,1.4039,0.0070343,0.095324,-0.30602,0.016762,-4.770037848186248,0.022122,0.0070813,0.0070808999999999985,-0.3606933468447382,4.875635211333312,-0.0047646,5.857355022981303,0.1503117692725179,-1.5307163828011292,0.28916003150506364,-0.66994,2.0743,3.0382,0.049867185868854864,-1.5004,-1.5002,-0.9677230133176322,-1.5665414691362545,-1.4976,0.7721005543089605,5.485929425315738,0
-4.3597e-06,-6.3134e-05,-0.00010152,-2.017e-05,1.1142e-05,-0.00026196,0.018362,0.018426,0.018527,-0.027314,-0.027325,-0.027063,0.0026305,0.0015924,0.0050642,0.0025686,5.9272220259401385,-0.6838139498997173,-0.6202553939119005,1.8798,1.8787,1.8716,1.8715,1.8707,0.0097222,-0.33039,0.3832,0.019093,-3.9519773607675552,-1.0311,0.0076957,0.007785800000000002,-0.5884761159179922,4.817347067539623,-0.010058,5.321143081825458,0.3413174836223499,-0.3639292241090272,0.02102122918701015,-0.6392100000000001,7.7092,5.9725,-0.7473725058875341,-1.4994,-1.4991,-1.0816143978542592,-1.5779306075899169,-1.4984,0.32397647861147594,3.782598015147279,0
-1.7627999999999998e-05,-1.4214e-05,-0.00045023,1.2783e-05,-3.9172e-05,0.00016321,-0.042482,-0.042467000000000005,-0.042017,-0.19188,-0.19184,-0.192,0.002672,0.0015011,0.0064032,0.0027356,9.375195152793603,1.2550240312317356,0.9751763471980974,1.9206,1.9193,1.9234,1.9233,1.9228,0.019682,0.00021645,-0.48543,0.077399,9.673296724797645,1.2156,0.0085272,0.0085364,0.8352525051812785,9.557680417986752,-0.026152,0.4379066850045814,0.06261246194102739,-0.6667107984647378,0.6347724090063779,-0.51981,2.217,9.523,1.5348717152653737,-1.5052,-1.505,1.2507334843120996,1.6802068476446033,-1.4951,1.7051631503343505,4.8558194704588535,0
-6.4701e-06,9.2942e-05,-0.00074503,-9.5638e-06,-1.3728e-05,-0.00011808,0.010874,0.010781,0.011526,-0.00087667,-0.00086294,-0.00074486,0.0022065,0.0013544,0.0045213,0.0021345,14.15959610882364,-0.0662906782290329,0.2196484191916751,1.286,1.2855,1.2877,1.2876,1.287,-0.005087,0.45601,-1.9451,0.010525,-8.517752086651171,-1.5794,0.0063485,0.0061839,0.36261796790202905,4.251305979456078,-0.011128,-4.753076386323836,-0.34553935869356633,-0.7097109231313109,-0.6324417377415443,-0.70592,0.58445,14.226,-0.3522297756497408,-1.5038,-1.5034,1.1541445819351202,1.931374241097176,-1.4945,0.1893789025114728,4.779824803161703,0
1.6981e-06,-1.2281e-06,1.8932e-06,-5.0731e-06,1.8056e-07,-1.0813e-05,0.017190999999999998,0.017192,0.01719,-0.033526,-0.033526,-0.033515,0.00080355,0.00023113,0.00048942,0.00078796,7.846476348636093,2.4100412577412724,1.6681866831038197,1.4673,1.4673,1.4705,1.4705,1.4705,-0.0034858000000000003,-0.044682,0.25955,0.011531,-5.6885743874351915,-0.15234,-0.0020508,-0.0020476,1.297259395785093,5.765755941920927,-0.0051911,5.8648555868436025,0.4382810101718995,0.24244965689668185,-0.1968523049381534,-0.5320600000000001,16.982,7.8922,3.1518958323787247,-1.4976,-1.4976,1.4817369296140068,1.703307192174794,-1.4975,2.3785910325428823,3.389073052681625,0
-1.094e-05,2.0785e-05,0.0001081,-4.7287e-06,1.2387e-05,0.00037503,-0.020419,-0.02044,-0.020548,-0.024283,-0.024296,-0.024671,0.0021706,0.0013713,0.0035991,0.0021522,4.187638432090773,0.5258508891850997,0.6881098919454597,1.2949,1.294,1.2948,1.2948,1.2939,-0.017011000000000002,0.5878800000000001,-0.050741,0.0023592,5.815891178589082,0.8713799999999999,0.013215,0.013221,0.7692393933256396,1.993154895963425,-0.0084525,2.080870864580807,-1.0184559127096198,-0.22941169206019696,0.1339814787117409,-0.71853,0.78871,4.3374,0.36359188642473994,-1.4981,-1.4982,1.7818672907918192,2.7863822381199808,-1.5023,2.9223195810923737,5.280169071968337,0
-6.5998e-06,7.352600000000001e-07,3.8884e-05,2.1964e-06,1.9936e-05,8.4649e-05,-0.086503,-0.086503,-0.086542,-0.19866,-0.19868,-0.19876,0.001303,0.00079155,0.0019862,0.0012229,2.8036910398355626,1.5591583860139382,1.3080943900427628,1.6689,1.6687,1.6731,1.6731,1.6728,0.0074941,-0.005017499999999999,0.48057,-0.0037833,9.757790598309727,0.3145,-0.013119,-0.013122,1.182562392057175,8.622012509738,-0.01179,-1.1245508185470283,0.8756683513733481,-0.446330306556544,-0.023911467506579968,-0.71006,12.108,2.7225,1.810222381985113,-1.4989,-1.4988,1.9885287901575868,2.8070483880565567,-1.4993,0.7951153211086817,3.847004106510109,0
-4.4868e-06,2.48e-05,3.4823e-05,-5.6677e-06,5.9775e-05,0.00020366,0.016896,0.016871,0.016836,-0.041652,-0.041712,-0.041916,0.0013896,0.00082983,0.0024259,0.0014255,8.878010761238173,0.7109678280770706,0.7991800552806422,2.1481,2.1479,2.1436,2.1435,2.1433,-0.0035509,0.42402,0.5181899999999999,0.016556,-8.886451099757995,1.513,0.00022805,0.00021572,0.8432861688824279,4.896639654981929,-0.00049509,-4.00298365059431,-0.509241240660761,-1.5382400983817333,0.0066601168112391685,-0.8416600000000001,17.861,8.9684,0.622755600873499,-1.5027,-1.5026,1.8188906785702128,2.7900845768978204,-1.4969,0.6192714469379673,5.793276955055702,0
-7.3653e-06,3.2607e-05,8.745700000000001e-05,2.0191e-05,-1.4053e-05,6.1491e-05,0.0040308,0.0039982,0.003910800000000001,-0.022099,-0.022085,-0.022147,0.0025791,0.0016401,0.0035338,0.0025622,7.291997622218521,0.3698815705932608,0.4813517684850513,1.8807,1.8798,1.8734,1.8733,1.8726,0.0024809000000000003,0.33917,-1.0262,-0.018446,8.668352830932818,-0.13699,-0.009553,-0.0095928,0.5370868674309466,9.55841321672116,-0.0049817,0.008755572449017701,-0.8268524798673268,-0.8309618941058258,-0.09837879622601066,-0.61659,2.825,7.6129,0.2584113727014703,-1.4973,-1.4973,1.2413790316995787,1.9400976860736217,-1.5005,1.4377456555798174,4.009729204086649,0
-3.7806e-06,1.9567e-05,-2.1246e-06,6.6446000000000016e-06,1.1449000000000005e-05,0.00028573,0.0078248,0.007805199999999998,0.0078073,-0.032669,-0.032681,-0.032966,0.0022805,0.0012682,0.00289,0.0022874,10.856304910516352,1.764333859242076,1.431199673979645,1.4138,1.4134,1.4201,1.4201,1.4195,-0.021227,-0.21937,-0.39856,-0.025373,-5.611981135073138,1.7987,-0.0045794,-0.0046021000000000005,1.2646325813484298,6.2438992935952236,0.0029323,6.849202761059401,-0.4834917781432986,-0.412892222260188,-0.9528000251497192,-0.67985,2.3578,10.672,2.097468044504507,-1.5093,-1.509,2.0295638848032143,2.8111518975211203,-1.4979,0.002824206072689406,6.30291393739633,0
1.2428e-05,-1.5636e-05,-0.00024999,-9.7131e-06,-1.608e-05,0.00026495,0.01997,0.019985,0.020235,-0.029492,-0.029476,-0.029741000000000007,0.002664,0.0013852,0.005159899999999999,0.0025705,6.0787811548068404,1.3851637472137754,1.203697606762665,1.8788,1.8778,1.8787,1.8785,1.8778,0.013656,0.24552,-0.27197,0.012594,5.260715734811827,0.89341,0.007123600000000002,0.007127600000000001,1.11296453653711,3.217696682594545,-0.015405,3.3416455419131266,0.2739570290748598,-0.34060286382572397,-0.2534083050984337,-0.6482600000000001,2.3998,6.0527,1.566629887664886,-1.5037,-1.5032,1.9537298623975536,2.803568495280554,-1.4907,-0.04010536477041793,5.1199419098835,0
-6.0748e-06,-1.2591e-07,0.00045831,8.5957e-06,9.8374e-05,8.044399999999999e-05,-0.035373,-0.035373,-0.035831,-0.023469,-0.023568,-0.023648,0.0029128,0.0020166,0.0045028,0.0028975000000000003,2.667408128078481,0.4621020330594464,0.6498605782700676,2.2809,2.2803,2.2662,2.2661,2.2655,-0.0028182,0.27102,0.68613,-0.02723,-4.992332670270763,0.027945,-0.010496,-0.01047,0.7437398508753782,5.331863323801149,0.0022742,5.979147073653916,-0.12075786157392615,-0.34754088556543,0.2043247590116291,-0.55051,0.58516,2.8364,0.2743434878488251,-1.4953,-1.4948,1.7691175195666884,2.785107260997468,-1.5037,0.7239644513355066,3.8067545964562166,0
-3.0703e-06,8.795799999999999e-05,-0.00011489,8.7534e-07,4.6428e-05,-0.00020510000000000005,-0.034332999999999995,-0.034421,-0.034306,-0.038154,-0.038201,-0.037996,0.0022428,0.0014489,0.0033113,0.0022802,3.791831589155642,-0.7495787882880155,-0.6597142969448795,1.3743,1.3736,1.3826,1.3826,1.3821,-0.0083911,1.0326,-0.31278,-0.01433,-6.553230498513413,-0.45257,0.010274,0.010145,-0.6147820512733114,5.574855972737848,-0.013504,7.420127110599438,-0.6676116550216219,-0.8092167245260176,-0.20560772632556326,-0.73559,0.60343,4.0337,-0.8394432796311515,-1.5048,-1.505,-1.0947673655319188,-1.579245904357683,-1.4951,0.44596337594513946,4.403889408255317,0
-4.9058e-06,-2.8671e-05,-0.00029241,-9.0184e-06,7.2069e-06,-0.00010045,0.016848,0.016877,0.017169,-0.011631,-0.011639,-0.011538,0.0015056,0.0010564,0.004048,0.0014729,17.090484367542302,0.9375481484048452,0.9351282474773068,2.2313,2.2308,2.2261,2.226,2.2257,0.0061172,-0.17995999999999998,-0.056034,0.0092729,6.42638447080201,-0.43542,-0.00058196,-0.00055601,0.9339182970135378,2.6069961317266626,-0.0026626,2.5458153508033403,-0.009524739276259624,-1.0329194247112785,-0.04594039026098018,-0.83645,11.462,17.014,0.9399680493323834,-1.5013,-1.5011,1.864206742635768,2.794616183304376,-1.4991,0.5542550506454638,5.590427101472606,0
3.2885000000000008e-06,-1.5199e-05,-5.3823e-05,-2.5496e-06,-2.4668e-05,7.255e-05,0.0050228,0.005038,0.0050918,-0.029154000000000006,-0.029129,-0.029202,0.0011352,0.00050798,0.001239,0.0011703,3.9373936658519035,0.9146930238115748,0.9214151727213448,1.2557,1.2555,1.2583,1.2583,1.2582,0.00078851,-0.47659,-2.1873,0.0042387,-4.494898534009089,0.4659,0.002638,0.0026781999999999995,0.9247762471762296,6.553109981581111,-0.0027635000000000003,5.247176702521531,-0.30584850281369136,-0.4732996926671816,-0.5177064071216693,-0.73935,22.199,3.6396,0.9079708749018048,-1.5008,-1.501,1.8596357177171141,2.7941590808125105,-1.497,2.5826702335220504,4.769224400846298,0
